% time	cellId	IMSI	RNTI	currFr	currSf	scPrdStartFr	scPrdStartSf	psschRbLen	psschStartRb	mcs	sizeTb	rv	dropped
8900	0	1	1	891	5	889	1	10	6	16	389	2	0
8900	0	2	2	891	5	889	1	10	36	16	389	2	0
8908	0	1	1	892	3	889	1	10	6	16	389	3	0
8908	0	2	2	892	3	889	1	10	36	16	389	3	0
8924	0	1	1	893	9	893	1	10	34	16	389	0	0
8924	0	2	2	893	9	893	1	10	27	16	389	0	0
8932	0	1	1	894	7	893	1	10	34	16	389	1	0
8932	0	2	2	894	7	893	1	10	27	16	389	1	0
8940	0	1	1	895	5	893	1	10	34	16	389	2	0
8940	0	2	2	895	5	893	1	10	27	16	389	2	0
8948	0	1	1	896	3	893	1	10	34	16	389	3	0
8948	0	2	2	896	3	893	1	10	27	16	389	3	0
8964	0	1	1	897	9	897	1	10	31	16	389	0	0
8964	0	2	2	897	9	897	1	10	16	16	389	0	0
8972	0	1	1	898	7	897	1	10	31	16	389	1	0
8972	0	2	2	898	7	897	1	10	16	16	389	1	0
8980	0	1	1	899	5	897	1	10	31	16	389	2	0
8980	0	2	2	899	5	897	1	10	16	16	389	2	0
8988	0	1	1	900	3	897	1	10	31	16	389	3	0
8988	0	2	2	900	3	897	1	10	16	16	389	3	0
9004	0	1	1	901	9	901	1	10	6	16	389	0	0
9004	0	2	2	901	9	901	1	10	26	16	389	0	0
9012	0	1	1	902	7	901	1	10	6	16	389	1	0
9012	0	2	2	902	7	901	1	10	26	16	389	1	0
9020	0	1	1	903	5	901	1	10	6	16	389	2	0
9020	0	2	2	903	5	901	1	10	26	16	389	2	0
9028	0	1	1	904	3	901	1	10	6	16	389	3	0
9028	0	2	2	904	3	901	1	10	26	16	389	3	0
9044	0	1	1	905	9	905	1	10	20	16	389	0	0
9044	0	2	2	905	9	905	1	10	6	16	389	0	0
9044	0	3	3	905	9	905	1	10	12	16	389	0	0
9052	0	1	1	906	7	905	1	10	20	16	389	1	0
9052	0	2	2	906	7	905	1	10	6	16	389	1	0
9052	0	3	3	906	7	905	1	10	12	16	389	1	0
9060	0	1	1	907	5	905	1	10	20	16	389	2	0
9060	0	2	2	907	5	905	1	10	6	16	389	2	0
9060	0	3	3	907	5	905	1	10	12	16	389	2	0
9068	0	1	1	908	3	905	1	10	20	16	389	3	0
9068	0	2	2	908	3	905	1	10	6	16	389	3	0
9068	0	3	3	908	3	905	1	10	12	16	389	3	0
9084	0	1	1	909	9	909	1	10	32	16	389	0	0
9084	0	2	2	909	9	909	1	10	3	16	389	0	0
9084	0	3	3	909	9	909	1	10	26	16	389	0	0
9092	0	1	1	910	7	909	1	10	32	16	389	1	0
9092	0	2	2	910	7	909	1	10	3	16	389	1	0
9092	0	3	3	910	7	909	1	10	26	16	389	1	0
9100	0	1	1	911	5	909	1	10	32	16	389	2	0
9100	0	2	2	911	5	909	1	10	3	16	389	2	0
9100	0	3	3	911	5	909	1	10	26	16	389	2	0
9108	0	1	1	912	3	909	1	10	32	16	389	3	0
9108	0	2	2	912	3	909	1	10	3	16	389	3	0
9108	0	3	3	912	3	909	1	10	26	16	389	3	0
9124	0	1	1	913	9	913	1	10	31	16	389	0	0
9124	0	2	2	913	9	913	1	10	40	16	389	0	0
9124	0	3	3	913	9	913	1	10	20	16	389	0	0
9132	0	1	1	914	7	913	1	10	31	16	389	1	0
9132	0	2	2	914	7	913	1	10	40	16	389	1	0
9132	0	3	3	914	7	913	1	10	20	16	389	1	0
9140	0	1	1	915	5	913	1	10	31	16	389	2	0
9140	0	2	2	915	5	913	1	10	40	16	389	2	0
9140	0	3	3	915	5	913	1	10	20	16	389	2	0
9148	0	1	1	916	3	913	1	10	31	16	389	3	0
9148	0	2	2	916	3	913	1	10	40	16	389	3	0
9148	0	3	3	916	3	913	1	10	20	16	389	3	0
9164	0	1	1	917	9	917	1	10	29	16	389	0	0
9164	0	2	2	917	9	917	1	10	23	16	389	0	0
9164	0	3	3	917	9	917	1	10	39	16	389	0	0
9172	0	1	1	918	7	917	1	10	29	16	389	1	0
9172	0	2	2	918	7	917	1	10	23	16	389	1	0
9172	0	3	3	918	7	917	1	10	39	16	389	1	0
9180	0	1	1	919	5	917	1	10	29	16	389	2	0
9180	0	2	2	919	5	917	1	10	23	16	389	2	0
9180	0	3	3	919	5	917	1	10	39	16	389	2	0
9188	0	1	1	920	3	917	1	10	29	16	389	3	0
9188	0	2	2	920	3	917	1	10	23	16	389	3	0
9188	0	3	3	920	3	917	1	10	39	16	389	3	0
9204	0	1	1	921	9	921	1	10	21	16	389	0	0
9204	0	2	2	921	9	921	1	10	19	16	389	0	0
9204	0	3	3	921	9	921	1	10	18	16	389	0	0
9212	0	1	1	922	7	921	1	10	21	16	389	1	0
9212	0	2	2	922	7	921	1	10	19	16	389	1	0
9212	0	3	3	922	7	921	1	10	18	16	389	1	0
9220	0	1	1	923	5	921	1	10	21	16	389	2	0
9220	0	2	2	923	5	921	1	10	19	16	389	2	0
9220	0	3	3	923	5	921	1	10	18	16	389	2	0
9228	0	1	1	924	3	921	1	10	21	16	389	3	0
9228	0	2	2	924	3	921	1	10	19	16	389	3	0
9228	0	3	3	924	3	921	1	10	18	16	389	3	0
9244	0	1	1	925	9	925	1	10	31	16	389	0	0
9244	0	2	2	925	9	925	1	10	32	16	389	0	0
9244	0	3	3	925	9	925	1	10	30	16	389	0	0
9252	0	1	1	926	7	925	1	10	31	16	389	1	0
9252	0	2	2	926	7	925	1	10	32	16	389	1	0
9252	0	3	3	926	7	925	1	10	30	16	389	1	0
9260	0	1	1	927	5	925	1	10	31	16	389	2	0
9260	0	2	2	927	5	925	1	10	32	16	389	2	0
9260	0	3	3	927	5	925	1	10	30	16	389	2	0
9268	0	1	1	928	3	925	1	10	31	16	389	3	0
9268	0	2	2	928	3	925	1	10	32	16	389	3	0
9268	0	3	3	928	3	925	1	10	30	16	389	3	0
9284	0	1	1	929	9	929	1	10	1	16	389	0	0
9284	0	2	2	929	9	929	1	10	29	16	389	0	0
9284	0	4	4	929	9	929	1	10	23	16	389	0	0
9284	0	5	5	929	9	929	1	10	27	16	389	0	0
9292	0	1	1	930	7	929	1	10	1	16	389	1	0
9292	0	2	2	930	7	929	1	10	29	16	389	1	0
9292	0	4	4	930	7	929	1	10	23	16	389	1	0
9292	0	5	5	930	7	929	1	10	27	16	389	1	0
9300	0	1	1	931	5	929	1	10	1	16	389	2	0
9300	0	2	2	931	5	929	1	10	29	16	389	2	0
9300	0	4	4	931	5	929	1	10	23	16	389	2	0
9300	0	5	5	931	5	929	1	10	27	16	389	2	0
9308	0	1	1	932	3	929	1	10	1	16	389	3	0
9308	0	2	2	932	3	929	1	10	29	16	389	3	0
9308	0	4	4	932	3	929	1	10	23	16	389	3	0
9308	0	5	5	932	3	929	1	10	27	16	389	3	0
9324	0	1	1	933	9	933	1	10	33	16	389	0	0
9324	0	2	2	933	9	933	1	10	38	16	389	0	0
9324	0	4	4	933	9	933	1	10	35	16	389	0	0
9332	0	1	1	934	7	933	1	10	33	16	389	1	0
9332	0	2	2	934	7	933	1	10	38	16	389	1	0
9332	0	4	4	934	7	933	1	10	35	16	389	1	0
9340	0	1	1	935	5	933	1	10	33	16	389	2	0
9340	0	2	2	935	5	933	1	10	38	16	389	2	0
9340	0	4	4	935	5	933	1	10	35	16	389	2	0
9348	0	1	1	936	3	933	1	10	33	16	389	3	0
9348	0	2	2	936	3	933	1	10	38	16	389	3	0
9348	0	4	4	936	3	933	1	10	35	16	389	3	0
9364	0	1	1	937	9	937	1	10	16	16	389	0	0
9364	0	2	2	937	9	937	1	10	26	16	389	0	0
9372	0	1	1	938	7	937	1	10	16	16	389	1	0
9372	0	2	2	938	7	937	1	10	26	16	389	1	0
9380	0	1	1	939	5	937	1	10	16	16	389	2	0
9380	0	2	2	939	5	937	1	10	26	16	389	2	0
9388	0	1	1	940	3	937	1	10	16	16	389	3	0
9388	0	2	2	940	3	937	1	10	26	16	389	3	0
9404	0	1	1	941	9	941	1	10	0	16	389	0	0
9404	0	2	2	941	9	941	1	10	13	16	389	0	0
9412	0	1	1	942	7	941	1	10	0	16	389	1	0
9412	0	2	2	942	7	941	1	10	13	16	389	1	0
9420	0	1	1	943	5	941	1	10	0	16	389	2	0
9420	0	2	2	943	5	941	1	10	13	16	389	2	0
9428	0	1	1	944	3	941	1	10	0	16	389	3	0
9428	0	2	2	944	3	941	1	10	13	16	389	3	0
9444	0	1	1	945	9	945	1	10	27	16	389	0	0
9444	0	2	2	945	9	945	1	10	39	16	389	0	0
9444	0	3	3	945	9	945	1	10	29	16	389	0	0
9452	0	1	1	946	7	945	1	10	27	16	389	1	0
9452	0	2	2	946	7	945	1	10	39	16	389	1	0
9452	0	3	3	946	7	945	1	10	29	16	389	1	0
9460	0	1	1	947	5	945	1	10	27	16	389	2	0
9460	0	2	2	947	5	945	1	10	39	16	389	2	0
9460	0	3	3	947	5	945	1	10	29	16	389	2	0
9468	0	1	1	948	3	945	1	10	27	16	389	3	0
9468	0	2	2	948	3	945	1	10	39	16	389	3	0
9468	0	3	3	948	3	945	1	10	29	16	389	3	0
9484	0	1	1	949	9	949	1	10	14	16	389	0	0
9484	0	2	2	949	9	949	1	10	7	16	389	0	0
9492	0	1	1	950	7	949	1	10	14	16	389	1	0
9492	0	2	2	950	7	949	1	10	7	16	389	1	0
9500	0	1	1	951	5	949	1	10	14	16	389	2	0
9500	0	2	2	951	5	949	1	10	7	16	389	2	0
9508	0	1	1	952	3	949	1	10	14	16	389	3	0
9508	0	2	2	952	3	949	1	10	7	16	389	3	0
9524	0	1	1	953	9	953	1	10	39	16	389	0	0
9524	0	2	2	953	9	953	1	10	28	16	389	0	0
9524	0	3	3	953	9	953	1	10	27	16	389	0	0
9532	0	1	1	954	7	953	1	10	39	16	389	1	0
9532	0	2	2	954	7	953	1	10	28	16	389	1	0
9532	0	3	3	954	7	953	1	10	27	16	389	1	0
9540	0	1	1	955	5	953	1	10	39	16	389	2	0
9540	0	2	2	955	5	953	1	10	28	16	389	2	0
9540	0	3	3	955	5	953	1	10	27	16	389	2	0
9548	0	1	1	956	3	953	1	10	39	16	389	3	0
9548	0	2	2	956	3	953	1	10	28	16	389	3	0
9548	0	3	3	956	3	953	1	10	27	16	389	3	0
9564	0	1	1	957	9	957	1	10	1	16	389	0	0
9564	0	2	2	957	9	957	1	10	2	16	389	0	0
9564	0	3	3	957	9	957	1	10	9	16	389	0	0
9572	0	1	1	958	7	957	1	10	1	16	389	1	0
9572	0	2	2	958	7	957	1	10	2	16	389	1	0
9572	0	3	3	958	7	957	1	10	9	16	389	1	0
9580	0	1	1	959	5	957	1	10	1	16	389	2	0
9580	0	2	2	959	5	957	1	10	2	16	389	2	0
9580	0	3	3	959	5	957	1	10	9	16	389	2	0
9588	0	1	1	960	3	957	1	10	1	16	389	3	0
9588	0	2	2	960	3	957	1	10	2	16	389	3	0
9588	0	3	3	960	3	957	1	10	9	16	389	3	0
9604	0	1	1	961	9	961	1	10	4	16	389	0	0
9604	0	2	2	961	9	961	1	10	33	16	389	0	0
9604	0	3	3	961	9	961	1	10	18	16	389	0	0
9612	0	1	1	962	7	961	1	10	4	16	389	1	0
9612	0	2	2	962	7	961	1	10	33	16	389	1	0
9612	0	3	3	962	7	961	1	10	18	16	389	1	0
9620	0	1	1	963	5	961	1	10	4	16	389	2	0
9620	0	2	2	963	5	961	1	10	33	16	389	2	0
9620	0	3	3	963	5	961	1	10	18	16	389	2	0
9628	0	1	1	964	3	961	1	10	4	16	389	3	0
9628	0	2	2	964	3	961	1	10	33	16	389	3	0
9628	0	3	3	964	3	961	1	10	18	16	389	3	0
9644	0	1	1	965	9	965	1	10	32	16	389	0	0
9644	0	2	2	965	9	965	1	10	2	16	389	0	0
9644	0	3	3	965	9	965	1	10	23	16	389	0	0
9652	0	1	1	966	7	965	1	10	32	16	389	1	0
9652	0	2	2	966	7	965	1	10	2	16	389	1	0
9652	0	3	3	966	7	965	1	10	23	16	389	1	0
9660	0	1	1	967	5	965	1	10	32	16	389	2	0
9660	0	2	2	967	5	965	1	10	2	16	389	2	0
9660	0	3	3	967	5	965	1	10	23	16	389	2	0
9668	0	1	1	968	3	965	1	10	32	16	389	3	0
9668	0	2	2	968	3	965	1	10	2	16	389	3	0
9668	0	3	3	968	3	965	1	10	23	16	389	3	0
9684	0	1	1	969	9	969	1	10	31	16	389	0	0
9684	0	2	2	969	9	969	1	10	16	16	389	0	0
9692	0	1	1	970	7	969	1	10	31	16	389	1	0
9692	0	2	2	970	7	969	1	10	16	16	389	1	0
9700	0	1	1	971	5	969	1	10	31	16	389	2	0
9700	0	2	2	971	5	969	1	10	16	16	389	2	0
9708	0	1	1	972	3	969	1	10	31	16	389	3	0
9708	0	2	2	972	3	969	1	10	16	16	389	3	0
9724	0	1	1	973	9	973	1	10	26	16	389	0	0
9724	0	2	2	973	9	973	1	10	26	16	389	0	0
9732	0	1	1	974	7	973	1	10	26	16	389	1	0
9732	0	2	2	974	7	973	1	10	26	16	389	1	0
9740	0	1	1	975	5	973	1	10	26	16	389	2	0
9740	0	2	2	975	5	973	1	10	26	16	389	2	0
9748	0	1	1	976	3	973	1	10	26	16	389	3	0
9748	0	2	2	976	3	973	1	10	26	16	389	3	0
9764	0	1	1	977	9	977	1	10	38	16	389	0	0
9764	0	2	2	977	9	977	1	10	30	16	389	0	0
9764	0	5	5	977	9	977	1	10	40	16	389	0	0
9772	0	1	1	978	7	977	1	10	38	16	389	1	0
9772	0	2	2	978	7	977	1	10	30	16	389	1	0
9772	0	5	5	978	7	977	1	10	40	16	389	1	0
9780	0	1	1	979	5	977	1	10	38	16	389	2	0
9780	0	2	2	979	5	977	1	10	30	16	389	2	0
9780	0	5	5	979	5	977	1	10	40	16	389	2	0
9788	0	1	1	980	3	977	1	10	38	16	389	3	0
9788	0	2	2	980	3	977	1	10	30	16	389	3	0
9788	0	5	5	980	3	977	1	10	40	16	389	3	0
9804	0	1	1	981	9	981	1	10	32	16	389	0	0
9804	0	2	2	981	9	981	1	10	26	16	389	0	0
9812	0	1	1	982	7	981	1	10	32	16	389	1	0
9812	0	2	2	982	7	981	1	10	26	16	389	1	0
9820	0	1	1	983	5	981	1	10	32	16	389	2	0
9820	0	2	2	983	5	981	1	10	26	16	389	2	0
9828	0	1	1	984	3	981	1	10	32	16	389	3	0
9828	0	2	2	984	3	981	1	10	26	16	389	3	0
9844	0	1	1	985	9	985	1	10	5	16	389	0	0
9844	0	2	2	985	9	985	1	10	11	16	389	0	0
9844	0	3	3	985	9	985	1	10	6	16	389	0	0
9852	0	1	1	986	7	985	1	10	5	16	389	1	0
9852	0	2	2	986	7	985	1	10	11	16	389	1	0
9852	0	3	3	986	7	985	1	10	6	16	389	1	0
9860	0	1	1	987	5	985	1	10	5	16	389	2	0
9860	0	2	2	987	5	985	1	10	11	16	389	2	0
9860	0	3	3	987	5	985	1	10	6	16	389	2	0
9868	0	1	1	988	3	985	1	10	5	16	389	3	0
9868	0	2	2	988	3	985	1	10	11	16	389	3	0
9868	0	3	3	988	3	985	1	10	6	16	389	3	0
9884	0	1	1	989	9	989	1	10	6	16	389	0	0
9884	0	2	2	989	9	989	1	10	1	16	389	0	0
9884	0	3	3	989	9	989	1	10	32	16	389	0	0
9892	0	1	1	990	7	989	1	10	6	16	389	1	0
9892	0	2	2	990	7	989	1	10	1	16	389	1	0
9892	0	3	3	990	7	989	1	10	32	16	389	1	0
9900	0	1	1	991	5	989	1	10	6	16	389	2	0
9900	0	2	2	991	5	989	1	10	1	16	389	2	0
9900	0	3	3	991	5	989	1	10	32	16	389	2	0
9908	0	1	1	992	3	989	1	10	6	16	389	3	0
9908	0	2	2	992	3	989	1	10	1	16	389	3	0
9908	0	3	3	992	3	989	1	10	32	16	389	3	0
9924	0	1	1	993	9	993	1	10	40	16	389	0	0
9924	0	2	2	993	9	993	1	10	25	16	389	0	0
9932	0	1	1	994	7	993	1	10	40	16	389	1	0
9932	0	2	2	994	7	993	1	10	25	16	389	1	0
9940	0	1	1	995	5	993	1	10	40	16	389	2	0
9940	0	2	2	995	5	993	1	10	25	16	389	2	0
9948	0	1	1	996	3	993	1	10	40	16	389	3	0
9948	0	2	2	996	3	993	1	10	25	16	389	3	0
9964	0	1	1	997	9	997	1	10	38	16	389	0	0
9964	0	2	2	997	9	997	1	10	0	16	389	0	0
9972	0	1	1	998	7	997	1	10	38	16	389	1	0
9972	0	2	2	998	7	997	1	10	0	16	389	1	0
9980	0	1	1	999	5	997	1	10	38	16	389	2	0
9980	0	2	2	999	5	997	1	10	0	16	389	2	0
9988	0	1	1	1000	3	997	1	10	38	16	389	3	0
9988	0	2	2	1000	3	997	1	10	0	16	389	3	0
10004	0	1	1	1001	9	1001	1	10	13	16	389	0	0
10004	0	2	2	1001	9	1001	1	10	5	16	389	0	0
10012	0	1	1	1002	7	1001	1	10	13	16	389	1	0
10012	0	2	2	1002	7	1001	1	10	5	16	389	1	0
10020	0	1	1	1003	5	1001	1	10	13	16	389	2	0
10020	0	2	2	1003	5	1001	1	10	5	16	389	2	0
10028	0	1	1	1004	3	1001	1	10	13	16	389	3	0
10028	0	2	2	1004	3	1001	1	10	5	16	389	3	0
10044	0	1	1	1005	9	1005	1	10	37	16	389	0	0
10044	0	2	2	1005	9	1005	1	10	37	16	389	0	0
10044	0	5	5	1005	9	1005	1	10	34	16	389	0	0
10052	0	1	1	1006	7	1005	1	10	37	16	389	1	0
10052	0	2	2	1006	7	1005	1	10	37	16	389	1	0
10052	0	5	5	1006	7	1005	1	10	34	16	389	1	0
10060	0	1	1	1007	5	1005	1	10	37	16	389	2	0
10060	0	2	2	1007	5	1005	1	10	37	16	389	2	0
10060	0	5	5	1007	5	1005	1	10	34	16	389	2	0
10068	0	1	1	1008	3	1005	1	10	37	16	389	3	0
10068	0	2	2	1008	3	1005	1	10	37	16	389	3	0
10068	0	5	5	1008	3	1005	1	10	34	16	389	3	0
10084	0	1	1	1009	9	1009	1	10	10	16	389	0	0
10084	0	2	2	1009	9	1009	1	10	26	16	389	0	0
10084	0	3	3	1009	9	1009	1	10	32	16	389	0	0
10092	0	1	1	1010	7	1009	1	10	10	16	389	1	0
10092	0	2	2	1010	7	1009	1	10	26	16	389	1	0
10092	0	3	3	1010	7	1009	1	10	32	16	389	1	0
10100	0	1	1	1011	5	1009	1	10	10	16	389	2	0
10100	0	2	2	1011	5	1009	1	10	26	16	389	2	0
10100	0	3	3	1011	5	1009	1	10	32	16	389	2	0
10108	0	1	1	1012	3	1009	1	10	10	16	389	3	0
10108	0	2	2	1012	3	1009	1	10	26	16	389	3	0
10108	0	3	3	1012	3	1009	1	10	32	16	389	3	0
10124	0	1	1	1013	9	1013	1	10	18	16	389	0	0
10124	0	2	2	1013	9	1013	1	10	9	16	389	0	0
10124	0	3	3	1013	9	1013	1	10	25	16	389	0	0
10132	0	1	1	1014	7	1013	1	10	18	16	389	1	0
10132	0	2	2	1014	7	1013	1	10	9	16	389	1	0
10132	0	3	3	1014	7	1013	1	10	25	16	389	1	0
10140	0	1	1	1015	5	1013	1	10	18	16	389	2	0
10140	0	2	2	1015	5	1013	1	10	9	16	389	2	0
10140	0	3	3	1015	5	1013	1	10	25	16	389	2	0
10148	0	1	1	1016	3	1013	1	10	18	16	389	3	0
10148	0	2	2	1016	3	1013	1	10	9	16	389	3	0
10148	0	3	3	1016	3	1013	1	10	25	16	389	3	0
10164	0	1	1	1017	9	1017	1	10	24	16	389	0	0
10164	0	2	2	1017	9	1017	1	10	28	16	389	0	0
10164	0	3	3	1017	9	1017	1	10	38	16	389	0	0
10172	0	1	1	1018	7	1017	1	10	24	16	389	1	0
10172	0	2	2	1018	7	1017	1	10	28	16	389	1	0
10172	0	3	3	1018	7	1017	1	10	38	16	389	1	0
10180	0	1	1	1019	5	1017	1	10	24	16	389	2	0
10180	0	2	2	1019	5	1017	1	10	28	16	389	2	0
10180	0	3	3	1019	5	1017	1	10	38	16	389	2	0
10188	0	1	1	1020	3	1017	1	10	24	16	389	3	0
10188	0	2	2	1020	3	1017	1	10	28	16	389	3	0
10188	0	3	3	1020	3	1017	1	10	38	16	389	3	0
10204	0	1	1	1021	9	1021	1	10	4	16	389	0	0
10204	0	2	2	1021	9	1021	1	10	31	16	389	0	0
10204	0	3	3	1021	9	1021	1	10	29	16	389	0	0
10212	0	1	1	1022	7	1021	1	10	4	16	389	1	0
10212	0	2	2	1022	7	1021	1	10	31	16	389	1	0
10212	0	3	3	1022	7	1021	1	10	29	16	389	1	0
10220	0	1	1	1023	5	1021	1	10	4	16	389	2	0
10220	0	2	2	1023	5	1021	1	10	31	16	389	2	0
10220	0	3	3	1023	5	1021	1	10	29	16	389	2	0
10228	0	1	1	1024	3	1021	1	10	4	16	389	3	0
10228	0	2	2	1024	3	1021	1	10	31	16	389	3	0
10228	0	3	3	1024	3	1021	1	10	29	16	389	3	0
10244	0	1	1	1	9	1	1	10	35	16	389	0	0
10244	0	2	2	1	9	1	1	10	34	16	389	0	0
10252	0	1	1	2	7	1	1	10	35	16	389	1	0
10252	0	2	2	2	7	1	1	10	34	16	389	1	0
10260	0	1	1	3	5	1	1	10	35	16	389	2	0
10260	0	2	2	3	5	1	1	10	34	16	389	2	0
10268	0	1	1	4	3	1	1	10	35	16	389	3	0
10268	0	2	2	4	3	1	1	10	34	16	389	3	0
10284	0	1	1	5	9	5	1	10	21	16	389	0	0
10284	0	2	2	5	9	5	1	10	8	16	389	0	0
10292	0	1	1	6	7	5	1	10	21	16	389	1	0
10292	0	2	2	6	7	5	1	10	8	16	389	1	0
10300	0	1	1	7	5	5	1	10	21	16	389	2	0
10300	0	2	2	7	5	5	1	10	8	16	389	2	0
10308	0	1	1	8	3	5	1	10	21	16	389	3	0
10308	0	2	2	8	3	5	1	10	8	16	389	3	0
10324	0	1	1	9	9	9	1	10	25	16	389	0	0
10324	0	2	2	9	9	9	1	10	19	16	389	0	0
10324	0	5	5	9	9	9	1	10	31	16	389	0	0
10332	0	1	1	10	7	9	1	10	25	16	389	1	0
10332	0	2	2	10	7	9	1	10	19	16	389	1	0
10332	0	5	5	10	7	9	1	10	31	16	389	1	0
10340	0	1	1	11	5	9	1	10	25	16	389	2	0
10340	0	2	2	11	5	9	1	10	19	16	389	2	0
10340	0	5	5	11	5	9	1	10	31	16	389	2	0
10348	0	1	1	12	3	9	1	10	25	16	389	3	0
10348	0	2	2	12	3	9	1	10	19	16	389	3	0
10348	0	5	5	12	3	9	1	10	31	16	389	3	0
10364	0	1	1	13	9	13	1	10	8	16	389	0	0
10364	0	2	2	13	9	13	1	10	22	16	389	0	0
10372	0	1	1	14	7	13	1	10	8	16	389	1	0
10372	0	2	2	14	7	13	1	10	22	16	389	1	0
10380	0	1	1	15	5	13	1	10	8	16	389	2	0
10380	0	2	2	15	5	13	1	10	22	16	389	2	0
10388	0	1	1	16	3	13	1	10	8	16	389	3	0
10388	0	2	2	16	3	13	1	10	22	16	389	3	0
10404	0	1	1	17	9	17	1	10	26	16	389	0	0
10404	0	2	2	17	9	17	1	10	27	16	389	0	0
10412	0	1	1	18	7	17	1	10	26	16	389	1	0
10412	0	2	2	18	7	17	1	10	27	16	389	1	0
10420	0	1	1	19	5	17	1	10	26	16	389	2	0
10420	0	2	2	19	5	17	1	10	27	16	389	2	0
10428	0	1	1	20	3	17	1	10	26	16	389	3	0
10428	0	2	2	20	3	17	1	10	27	16	389	3	0
10444	0	1	1	21	9	21	1	10	15	16	389	0	0
10444	0	2	2	21	9	21	1	10	24	16	389	0	0
10444	0	3	3	21	9	21	1	10	7	16	389	0	0
10452	0	1	1	22	7	21	1	10	15	16	389	1	0
10452	0	2	2	22	7	21	1	10	24	16	389	1	0
10452	0	3	3	22	7	21	1	10	7	16	389	1	0
10460	0	1	1	23	5	21	1	10	15	16	389	2	0
10460	0	2	2	23	5	21	1	10	24	16	389	2	0
10460	0	3	3	23	5	21	1	10	7	16	389	2	0
10468	0	1	1	24	3	21	1	10	15	16	389	3	0
10468	0	2	2	24	3	21	1	10	24	16	389	3	0
10468	0	3	3	24	3	21	1	10	7	16	389	3	0
10484	0	1	1	25	9	25	1	10	21	16	389	0	0
10484	0	2	2	25	9	25	1	10	21	16	389	0	0
10484	0	3	3	25	9	25	1	10	28	16	389	0	0
10492	0	1	1	26	7	25	1	10	21	16	389	1	0
10492	0	2	2	26	7	25	1	10	21	16	389	1	0
10492	0	3	3	26	7	25	1	10	28	16	389	1	0
10500	0	1	1	27	5	25	1	10	21	16	389	2	0
10500	0	2	2	27	5	25	1	10	21	16	389	2	0
10500	0	3	3	27	5	25	1	10	28	16	389	2	0
10508	0	1	1	28	3	25	1	10	21	16	389	3	0
10508	0	2	2	28	3	25	1	10	21	16	389	3	0
10508	0	3	3	28	3	25	1	10	28	16	389	3	0
10524	0	1	1	29	9	29	1	10	7	16	389	0	0
10524	0	2	2	29	9	29	1	10	3	16	389	0	0
10524	0	3	3	29	9	29	1	10	25	16	389	0	0
10532	0	1	1	30	7	29	1	10	7	16	389	1	0
10532	0	2	2	30	7	29	1	10	3	16	389	1	0
10532	0	3	3	30	7	29	1	10	25	16	389	1	0
10540	0	1	1	31	5	29	1	10	7	16	389	2	0
10540	0	2	2	31	5	29	1	10	3	16	389	2	0
10540	0	3	3	31	5	29	1	10	25	16	389	2	0
10548	0	1	1	32	3	29	1	10	7	16	389	3	0
10548	0	2	2	32	3	29	1	10	3	16	389	3	0
10548	0	3	3	32	3	29	1	10	25	16	389	3	0
10564	0	1	1	33	9	33	1	10	26	16	389	0	0
10564	0	2	2	33	9	33	1	10	22	16	389	0	0
10564	0	3	3	33	9	33	1	10	12	16	389	0	0
10572	0	1	1	34	7	33	1	10	26	16	389	1	0
10572	0	2	2	34	7	33	1	10	22	16	389	1	0
10572	0	3	3	34	7	33	1	10	12	16	389	1	0
10580	0	1	1	35	5	33	1	10	26	16	389	2	0
10580	0	2	2	35	5	33	1	10	22	16	389	2	0
10580	0	3	3	35	5	33	1	10	12	16	389	2	0
10588	0	1	1	36	3	33	1	10	26	16	389	3	0
10588	0	2	2	36	3	33	1	10	22	16	389	3	0
10588	0	3	3	36	3	33	1	10	12	16	389	3	0
10604	0	1	1	37	9	37	1	10	13	16	389	0	0
10604	0	2	2	37	9	37	1	10	19	16	389	0	0
10612	0	1	1	38	7	37	1	10	13	16	389	1	0
10612	0	2	2	38	7	37	1	10	19	16	389	1	0
10620	0	1	1	39	5	37	1	10	13	16	389	2	0
10620	0	2	2	39	5	37	1	10	19	16	389	2	0
10628	0	1	1	40	3	37	1	10	13	16	389	3	0
10628	0	2	2	40	3	37	1	10	19	16	389	3	0
10644	0	1	1	41	9	41	1	10	10	16	389	0	0
10644	0	2	2	41	9	41	1	10	29	16	389	0	0
10652	0	1	1	42	7	41	1	10	10	16	389	1	0
10652	0	2	2	42	7	41	1	10	29	16	389	1	0
10660	0	1	1	43	5	41	1	10	10	16	389	2	0
10660	0	2	2	43	5	41	1	10	29	16	389	2	0
10668	0	1	1	44	3	41	1	10	10	16	389	3	0
10668	0	2	2	44	3	41	1	10	29	16	389	3	0
10684	0	1	1	45	9	45	1	10	0	16	389	0	0
10684	0	2	2	45	9	45	1	10	23	16	389	0	0
10684	0	4	4	45	9	45	1	10	15	16	389	0	0
10684	0	5	5	45	9	45	1	10	4	16	389	0	0
10692	0	1	1	46	7	45	1	10	0	16	389	1	0
10692	0	2	2	46	7	45	1	10	23	16	389	1	0
10692	0	4	4	46	7	45	1	10	15	16	389	1	0
10692	0	5	5	46	7	45	1	10	4	16	389	1	0
10700	0	1	1	47	5	45	1	10	0	16	389	2	0
10700	0	2	2	47	5	45	1	10	23	16	389	2	0
10700	0	4	4	47	5	45	1	10	15	16	389	2	0
