% time	cellId	IMSI	RNTI	frame	sframe	scPrdStartFr	scPrdStartSf	resPscch	sizeTb	pscchRbLen	pscchStartRb	hopping	hoppingInfo	psschRbLen	psschStartRb	iTrp	mcs	l1GroupDstId	dropped
15279	0	2	2	505	4	505	1	9	6	1	29	0	255	10	18	0	16	255	0
15280	0	1	1	505	5	505	1	17	6	1	30	0	255	10	11	0	16	255	0
15280	0	3	3	505	5	505	1	151	6	1	46	0	255	10	24	0	16	255	0
15283	0	3	3	505	8	505	1	151	6	1	18	0	255	10	24	0	16	255	0
15316	0	1	1	509	1	509	1	80	6	1	10	0	255	10	0	0	16	255	0
15317	0	2	2	509	2	509	1	9	6	1	1	0	255	10	33	0	16	255	0
15319	0	2	2	509	4	509	1	9	6	1	29	0	255	10	33	0	16	255	0
15320	0	1	1	509	5	509	1	80	6	1	38	0	255	10	0	0	16	255	0
15356	0	1	1	513	1	513	1	21	6	1	30	0	255	10	31	0	16	255	0
15356	0	2	2	513	1	513	1	105	6	1	41	0	255	10	9	0	16	255	0
15357	0	2	2	513	2	513	1	105	6	1	13	0	255	10	9	0	16	255	0
15360	0	4	4	513	5	513	1	46	6	1	33	0	255	10	4	0	16	255	0
15360	0	5	5	513	5	513	1	132	6	1	16	0	255	10	26	0	16	255	0
15361	0	1	1	513	6	513	1	21	6	1	2	0	255	10	31	0	16	255	0
15362	0	4	4	513	7	513	1	46	6	1	5	0	255	10	4	0	16	255	0
15363	0	5	5	513	8	513	1	132	6	1	44	0	255	10	26	0	16	255	0
15396	0	1	1	517	1	517	1	16	6	1	2	0	255	10	4	0	16	255	0
15397	0	2	2	517	2	517	1	50	6	1	34	0	255	10	7	0	16	255	0
15398	0	2	2	517	3	517	1	50	6	1	6	0	255	10	7	0	16	255	0
15399	0	1	1	517	4	517	1	16	6	1	30	0	255	10	4	0	16	255	0
15437	0	2	2	521	2	521	1	81	6	1	10	0	255	10	23	0	16	255	0
15438	0	1	1	521	3	521	1	90	6	1	11	0	255	10	16	0	16	255	0
15441	0	2	2	521	6	521	1	81	6	1	38	0	255	10	23	0	16	255	0
15443	0	1	1	521	8	521	1	90	6	1	39	0	255	10	16	0	16	255	0
15476	0	1	1	525	1	525	1	147	6	1	46	0	255	10	23	0	16	255	0
15476	0	3	3	525	1	525	1	88	6	1	11	0	255	10	23	0	16	255	0
15479	0	1	1	525	4	525	1	147	6	1	18	0	255	10	23	0	16	255	0
15481	0	2	2	525	6	525	1	117	6	1	14	0	255	10	6	0	16	255	0
15481	0	3	3	525	6	525	1	88	6	1	39	0	255	10	23	0	16	255	0
15482	0	2	2	525	7	525	1	117	6	1	42	0	255	10	6	0	16	255	0
15516	0	3	3	529	1	529	1	133	6	1	44	0	255	10	32	0	16	255	0
15517	0	2	2	529	2	529	1	92	6	1	39	0	255	10	31	0	16	255	0
15518	0	1	1	529	3	529	1	18	6	1	2	0	255	10	7	0	16	255	0
15520	0	2	2	529	5	529	1	92	6	1	11	0	255	10	31	0	16	255	0
15521	0	1	1	529	6	529	1	18	6	1	30	0	255	10	7	0	16	255	0
15521	0	3	3	529	6	529	1	133	6	1	16	0	255	10	32	0	16	255	0
15556	0	1	1	533	1	533	1	70	6	1	36	0	255	10	29	0	16	255	0
15556	0	2	2	533	1	533	1	14	6	1	29	0	255	10	14	0	16	255	0
15562	0	1	1	533	7	533	1	70	6	1	8	0	255	10	29	0	16	255	0
15562	0	2	2	533	7	533	1	14	6	1	1	0	255	10	14	0	16	255	0
15596	0	1	1	537	1	537	1	175	6	1	49	0	255	10	7	0	16	255	0
15597	0	2	2	537	2	537	1	121	6	1	15	0	255	10	15	0	16	255	0
15599	0	2	2	537	4	537	1	121	6	1	43	0	255	10	15	0	16	255	0
15603	0	1	1	537	8	537	1	175	6	1	21	0	255	10	7	0	16	255	0
15637	0	1	1	541	2	541	1	57	6	1	7	0	255	10	9	0	16	255	0
15638	0	1	1	541	3	541	1	57	6	1	35	0	255	10	9	0	16	255	0
15639	0	2	2	541	4	541	1	45	6	1	33	0	255	10	38	0	16	255	0
15641	0	2	2	541	6	541	1	45	6	1	5	0	255	10	38	0	16	255	0
15677	0	1	1	545	2	545	1	92	6	1	39	0	255	10	25	0	16	255	0
15680	0	1	1	545	5	545	1	92	6	1	11	0	255	10	25	0	16	255	0
15681	0	2	2	545	6	545	1	159	6	1	47	0	255	10	23	0	16	255	0
15683	0	2	2	545	8	545	1	159	6	1	19	0	255	10	23	0	16	255	0
15718	0	2	2	549	3	549	1	44	6	1	33	0	255	10	32	0	16	255	0
15720	0	2	2	549	5	549	1	44	6	1	5	0	255	10	32	0	16	255	0
15720	0	3	3	549	5	549	1	68	6	1	8	0	255	10	17	0	16	255	0
15721	0	1	1	549	6	549	1	69	6	1	8	0	255	10	33	0	16	255	0
15722	0	3	3	549	7	549	1	68	6	1	36	0	255	10	17	0	16	255	0
15723	0	1	1	549	8	549	1	69	6	1	36	0	255	10	33	0	16	255	0
15756	0	2	2	553	1	553	1	14	6	1	29	0	255	10	3	0	16	255	0
15757	0	1	1	553	2	553	1	57	6	1	7	0	255	10	3	0	16	255	0
15758	0	1	1	553	3	553	1	57	6	1	35	0	255	10	3	0	16	255	0
15758	0	3	3	553	3	553	1	74	6	1	9	0	255	10	15	0	16	255	0
15761	0	3	3	553	6	553	1	74	6	1	37	0	255	10	15	0	16	255	0
15762	0	2	2	553	7	553	1	14	6	1	1	0	255	10	3	0	16	255	0
15796	0	2	2	557	1	557	1	147	6	1	46	0	255	10	16	0	16	255	0
15797	0	1	1	557	2	557	1	148	6	1	46	0	255	10	40	0	16	255	0
15799	0	2	2	557	4	557	1	147	6	1	18	0	255	10	16	0	16	255	0
15800	0	1	1	557	5	557	1	148	6	1	18	0	255	10	40	0	16	255	0
15801	0	3	3	557	6	557	1	166	6	1	48	0	255	10	28	0	16	255	0
15802	0	3	3	557	7	557	1	166	6	1	20	0	255	10	28	0	16	255	0
15836	0	1	1	561	1	561	1	8	6	1	1	0	255	10	12	0	16	255	0
15838	0	1	1	561	3	561	1	8	6	1	29	0	255	10	12	0	16	255	0
15838	0	3	3	561	3	561	1	114	6	1	14	0	255	10	38	0	16	255	0
15839	0	3	3	561	4	561	1	114	6	1	42	0	255	10	38	0	16	255	0
15840	0	2	2	561	5	561	1	158	6	1	47	0	255	10	9	0	16	255	0
15842	0	2	2	561	7	561	1	158	6	1	19	0	255	10	9	0	16	255	0
15877	0	1	1	565	2	565	1	99	6	1	40	0	255	10	30	0	16	255	0
15878	0	2	2	565	3	565	1	163	6	1	48	0	255	10	13	0	16	255	0
15879	0	1	1	565	4	565	1	99	6	1	12	0	255	10	30	0	16	255	0
15879	0	2	2	565	4	565	1	163	6	1	20	0	255	10	13	0	16	255	0
15880	0	5	5	565	5	565	1	102	6	1	40	0	255	10	40	0	16	255	0
15881	0	4	4	565	6	565	1	125	6	1	15	0	255	10	15	0	16	255	0
15882	0	5	5	565	7	565	1	102	6	1	12	0	255	10	40	0	16	255	0
15883	0	4	4	565	8	565	1	125	6	1	43	0	255	10	15	0	16	255	0
15917	0	1	1	569	2	569	1	99	6	1	40	0	255	10	30	0	16	255	0
15917	0	2	2	569	2	569	1	73	6	1	9	0	255	10	28	0	16	255	0
15917	0	5	5	569	2	569	1	97	6	1	12	0	255	10	8	0	16	255	0
15919	0	1	1	569	4	569	1	99	6	1	12	0	255	10	30	0	16	255	0
15920	0	2	2	569	5	569	1	73	6	1	37	0	255	10	28	0	16	255	0
15922	0	4	4	569	7	569	1	111	6	1	41	0	255	10	3	0	16	255	0
15923	0	4	4	569	8	569	1	111	6	1	13	0	255	10	3	0	16	255	0
15923	0	5	5	569	8	569	1	97	6	1	40	0	255	10	8	0	16	255	0
15956	0	1	1	573	1	573	1	7	6	1	28	0	255	10	15	0	16	255	0
15957	0	2	2	573	2	573	1	1	6	1	0	0	255	10	2	0	16	255	0
15958	0	2	2	573	3	573	1	1	6	1	28	0	255	10	2	0	16	255	0
15963	0	1	1	573	8	573	1	7	6	1	0	0	255	10	15	0	16	255	0
15996	0	1	1	577	1	577	1	175	6	1	49	0	255	10	6	0	16	255	0
15997	0	2	2	577	2	577	1	29	6	1	31	0	255	10	28	0	16	255	0
16001	0	2	2	577	6	577	1	29	6	1	3	0	255	10	28	0	16	255	0
16003	0	1	1	577	8	577	1	175	6	1	21	0	255	10	6	0	16	255	0
16036	0	1	1	581	1	581	1	140	6	1	45	0	255	10	6	0	16	255	0
16036	0	2	2	581	1	581	1	56	6	1	7	0	255	10	26	0	16	255	0
16036	0	3	3	581	1	581	1	152	6	1	19	0	255	10	27	0	16	255	0
16037	0	2	2	581	2	581	1	56	6	1	35	0	255	10	26	0	16	255	0
16040	0	1	1	581	5	581	1	140	6	1	17	0	255	10	6	0	16	255	0
16042	0	3	3	581	7	581	1	152	6	1	47	0	255	10	27	0	16	255	0
16077	0	3	3	585	2	585	1	148	6	1	46	0	255	10	2	0	16	255	0
16080	0	3	3	585	5	585	1	148	6	1	18	0	255	10	2	0	16	255	0
16116	0	2	2	589	1	589	1	105	6	1	41	0	255	10	27	0	16	255	0
16117	0	1	1	589	2	589	1	29	6	1	31	0	255	10	2	0	16	255	0
16117	0	2	2	589	2	589	1	105	6	1	13	0	255	10	27	0	16	255	0
16118	0	3	3	589	3	589	1	79	6	1	37	0	255	10	20	0	16	255	0
16121	0	1	1	589	6	589	1	29	6	1	3	0	255	10	2	0	16	255	0
16123	0	3	3	589	8	589	1	79	6	1	9	0	255	10	20	0	16	255	0
16156	0	3	3	593	1	593	1	14	6	1	29	0	255	10	8	0	16	255	0
16162	0	3	3	593	7	593	1	14	6	1	1	0	255	10	8	0	16	255	0
16197	0	3	3	597	2	597	1	65	6	1	8	0	255	10	6	0	16	255	0
16199	0	3	3	597	4	597	1	65	6	1	36	0	255	10	6	0	16	255	0
16236	0	5	5	601	1	601	1	42	6	1	33	0	255	10	0	0	16	255	0
16238	0	5	5	601	3	601	1	42	6	1	5	0	255	10	0	0	16	255	0
16241	0	3	3	601	6	601	1	110	6	1	41	0	255	10	16	0	16	255	0
16242	0	3	3	601	7	601	1	110	6	1	13	0	255	10	16	0	16	255	0
16316	0	1	1	609	1	609	1	49	6	1	34	0	255	10	23	0	16	255	0
16316	0	4	4	609	1	609	1	147	6	1	46	0	255	10	31	0	16	255	0
16316	0	5	5	609	1	609	1	14	6	1	29	0	255	10	3	0	16	255	0
16317	0	1	1	609	2	609	1	49	6	1	6	0	255	10	23	0	16	255	0
16319	0	4	4	609	4	609	1	147	6	1	18	0	255	10	31	0	16	255	0
16322	0	2	2	609	7	609	1	55	6	1	34	0	255	10	16	0	16	255	0
16322	0	5	5	609	7	609	1	14	6	1	1	0	255	10	3	0	16	255	0
16323	0	2	2	609	8	609	1	55	6	1	6	0	255	10	16	0	16	255	0
16358	0	2	2	613	3	613	1	37	6	1	32	0	255	10	12	0	16	255	0
16360	0	1	1	613	5	613	1	102	6	1	40	0	255	10	2	0	16	255	0
16361	0	2	2	613	6	613	1	37	6	1	4	0	255	10	12	0	16	255	0
16362	0	1	1	613	7	613	1	102	6	1	12	0	255	10	2	0	16	255	0
16396	0	1	1	617	1	617	1	144	6	1	18	0	255	10	40	0	16	255	0
16400	0	2	2	617	5	617	1	172	6	1	21	0	255	10	10	0	16	255	0
16401	0	1	1	617	6	617	1	144	6	1	46	0	255	10	40	0	16	255	0
16401	0	2	2	617	6	617	1	172	6	1	49	0	255	10	10	0	16	255	0
16478	0	3	3	625	3	625	1	135	6	1	44	0	255	10	38	0	16	255	0
16483	0	3	3	625	8	625	1	135	6	1	16	0	255	10	38	0	16	255	0
16516	0	1	1	629	1	629	1	161	6	1	48	0	255	10	0	0	16	255	0
16517	0	1	1	629	2	629	1	161	6	1	20	0	255	10	0	0	16	255	0
16517	0	3	3	629	2	629	1	43	6	1	33	0	255	10	25	0	16	255	0
16519	0	2	2	629	4	629	1	52	6	1	34	0	255	10	7	0	16	255	0
16519	0	3	3	629	4	629	1	43	6	1	5	0	255	10	25	0	16	255	0
16520	0	2	2	629	5	629	1	52	6	1	6	0	255	10	7	0	16	255	0
16556	0	3	3	633	1	633	1	35	6	1	32	0	255	10	28	0	16	255	0
16559	0	3	3	633	4	633	1	35	6	1	4	0	255	10	28	0	16	255	0
16596	0	3	3	637	1	637	1	16	6	1	2	0	255	10	3	0	16	255	0
16599	0	3	3	637	4	637	1	16	6	1	30	0	255	10	3	0	16	255	0
16636	0	5	5	641	1	641	1	133	6	1	44	0	255	10	26	0	16	255	0
16641	0	5	5	641	6	641	1	133	6	1	16	0	255	10	26	0	16	255	0
16677	0	3	3	645	2	645	1	127	6	1	43	0	255	10	32	0	16	255	0
16677	0	5	5	645	2	645	1	33	6	1	4	0	255	10	5	0	16	255	0
16682	0	5	5	645	7	645	1	33	6	1	32	0	255	10	5	0	16	255	0
16683	0	3	3	645	8	645	1	127	6	1	15	0	255	10	32	0	16	255	0
16717	0	1	1	649	2	649	1	85	6	1	38	0	255	10	15	0	16	255	0
16718	0	2	2	649	3	649	1	107	6	1	41	0	255	10	32	0	16	255	0
16719	0	2	2	649	4	649	1	107	6	1	13	0	255	10	32	0	16	255	0
16721	0	1	1	649	6	649	1	85	6	1	10	0	255	10	15	0	16	255	0
16721	0	5	5	649	6	649	1	125	6	1	15	0	255	10	0	0	16	255	0
16723	0	5	5	649	8	649	1	125	6	1	43	0	255	10	0	0	16	255	0
16756	0	1	1	653	1	653	1	133	6	1	44	0	255	10	26	0	16	255	0
16759	0	2	2	653	4	653	1	115	6	1	14	0	255	10	39	0	16	255	0
16759	0	5	5	653	4	653	1	52	6	1	34	0	255	10	34	0	16	255	0
16760	0	2	2	653	5	653	1	115	6	1	42	0	255	10	39	0	16	255	0
16760	0	5	5	653	5	653	1	52	6	1	6	0	255	10	34	0	16	255	0
16761	0	1	1	653	6	653	1	133	6	1	16	0	255	10	26	0	16	255	0
16796	0	1	1	657	1	657	1	32	6	1	4	0	255	10	33	0	16	255	0
16800	0	2	2	657	5	657	1	158	6	1	47	0	255	10	23	0	16	255	0
16801	0	1	1	657	6	657	1	32	6	1	32	0	255	10	33	0	16	255	0
16802	0	2	2	657	7	657	1	158	6	1	19	0	255	10	23	0	16	255	0
16876	0	3	3	665	1	665	1	63	6	1	35	0	255	10	25	0	16	255	0
16883	0	3	3	665	8	665	1	63	6	1	7	0	255	10	25	0	16	255	0
16917	0	3	3	669	2	669	1	71	6	1	36	0	255	10	27	0	16	255	0
16918	0	1	1	669	3	669	1	79	6	1	37	0	255	10	20	0	16	255	0
16920	0	2	2	669	5	669	1	158	6	1	47	0	255	10	32	0	16	255	0
16922	0	2	2	669	7	669	1	158	6	1	19	0	255	10	32	0	16	255	0
16923	0	1	1	669	8	669	1	79	6	1	9	0	255	10	20	0	16	255	0
16923	0	3	3	669	8	669	1	71	6	1	8	0	255	10	27	0	16	255	0
16957	0	3	3	673	2	673	1	127	6	1	43	0	255	10	15	0	16	255	0
16963	0	3	3	673	8	673	1	127	6	1	15	0	255	10	15	0	16	255	0
17039	0	5	5	681	4	681	1	94	6	1	39	0	255	10	8	0	16	255	0
17042	0	5	5	681	7	681	1	94	6	1	11	0	255	10	8	0	16	255	0
17117	0	5	5	689	2	689	1	97	6	1	12	0	255	10	8	0	16	255	0
17118	0	1	1	689	3	689	1	30	6	1	31	0	255	10	37	0	16	255	0
17118	0	2	2	689	3	689	1	10	6	1	1	0	255	10	21	0	16	255	0
17120	0	2	2	689	5	689	1	10	6	1	29	0	255	10	21	0	16	255	0
17122	0	1	1	689	7	689	1	30	6	1	3	0	255	10	37	0	16	255	0
17123	0	5	5	689	8	689	1	97	6	1	40	0	255	10	8	0	16	255	0
17198	0	3	3	697	3	697	1	90	6	1	11	0	255	10	7	0	16	255	0
17203	0	3	3	697	8	697	1	90	6	1	39	0	255	10	7	0	16	255	0
17236	0	2	2	701	1	701	1	98	6	1	40	0	255	10	27	0	16	255	0
17236	0	5	5	701	1	701	1	84	6	1	38	0	255	10	35	0	16	255	0
17238	0	2	2	701	3	701	1	98	6	1	12	0	255	10	27	0	16	255	0
17240	0	1	1	701	5	701	1	4	6	1	0	0	255	10	8	0	16	255	0
17240	0	3	3	701	5	701	1	151	6	1	46	0	255	10	9	0	16	255	0
17240	0	5	5	701	5	701	1	84	6	1	10	0	255	10	35	0	16	255	0
17241	0	1	1	701	6	701	1	4	6	1	28	0	255	10	8	0	16	255	0
17243	0	3	3	701	8	701	1	151	6	1	18	0	255	10	9	0	16	255	0
17278	0	3	3	705	3	705	1	79	6	1	37	0	255	10	29	0	16	255	0
17283	0	3	3	705	8	705	1	79	6	1	9	0	255	10	29	0	16	255	0
17321	0	3	3	709	6	709	1	69	6	1	8	0	255	10	3	0	16	255	0
17323	0	3	3	709	8	709	1	69	6	1	36	0	255	10	3	0	16	255	0
17438	0	5	5	721	3	721	1	66	6	1	8	0	255	10	6	0	16	255	0
17440	0	1	1	721	5	721	1	53	6	1	34	0	255	10	3	0	16	255	0
17440	0	2	2	721	5	721	1	109	6	1	41	0	255	10	7	0	16	255	0
17440	0	5	5	721	5	721	1	66	6	1	36	0	255	10	6	0	16	255	0
17441	0	1	1	721	6	721	1	53	6	1	6	0	255	10	3	0	16	255	0
17441	0	2	2	721	6	721	1	109	6	1	13	0	255	10	7	0	16	255	0
17476	0	1	1	725	1	725	1	147	6	1	46	0	255	10	23	0	16	255	0
17476	0	5	5	725	1	725	1	16	6	1	2	0	255	10	17	0	16	255	0
17479	0	1	1	725	4	725	1	147	6	1	18	0	255	10	23	0	16	255	0
17479	0	5	5	725	4	725	1	16	6	1	30	0	255	10	17	0	16	255	0
17480	0	2	2	725	5	725	1	46	6	1	33	0	255	10	23	0	16	255	0
17482	0	2	2	725	7	725	1	46	6	1	5	0	255	10	23	0	16	255	0
